"string","area-0x2D6-0x9243_3","=T(C3)","=T(D2)","これを動かせば、館の明りが
つくんじゃないかな？",,,"=IF(F160="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x92A2_1","=T(C3)","=T(D2)","軽油をつかう小型発電機。\n
軽油はあるけど‥壊れてないといい
んだけどねぇ。",,,"=IF(F161="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x92DF_1","=T(C3)","=T(D2)","このヒモを引っ張れば動くみ
たい。\n
よっ、と！",,,"=IF(F162="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9307_1","=T(C3)","=T(D2)","ふぅ、動くわけないか。\n
燃料が入ってないんだもんね。",,,"=IF(F163="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9334_1","=T(C3)","=T(D2)","軽油を入れてっ、とぉ。\n",,,"=IF(F164="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9354_1","=T(C3)","=T(D2)","やったぁ!!",,,"=IF(F165="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x936A_1","=T(C3)","=T(D2)","な、なに？今の音‥‥。",,,"=IF(F166="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9387_1","=T(C13)","=T(D2)","ろうかのおくに、なにかいま
す‥‥。",,,"=IF(F167="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x93B2_1","=T(C12)","=T(D2)","み、見ちゃったぁ‥‥。",,,"=IF(F168="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x93D3_1","メイ＆綾華「","=T(D2)","\s<$01>[3x]幽霊だ!![1x]\s<$02>",,,"=IF(F169="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x93F9_1","=T(C4)","=T(D2)","ちょっと何よ！\n
ノックもしないで人の部屋に入って\n
こないで！",,,"=IF(F170="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x93F9_3","=T(C3)","=T(D2)","あ、ごめん。\n
かんなと一緒じゃなかったの？",,,"=IF(F171="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9460_1","=T(C4)","=T(D2)","かんなは下。\n
私は忘れ物を取りに来ただけなの！\n",,,"=IF(F172="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9460_3","=T(C4)","=T(D2)","ったく、がさつなんだから。
早く出ていきなさいよっ！",,,"=IF(F173="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x94BD_1","=T(C12)","=T(D2)","ねぇねぇ、かんなちゃん。\n
綾華ねぇ、ユーレイ見た‥‥んぐ。",,,"=IF(F174="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x94BD_3","メイ（","）","しっ！また気絶しちゃうじゃ
ない。",,,"=IF(F175="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x94BD_5","=T(C3)","=T(D2)","ねぇ、かんな。\n
素子と一緒じゃないの？",,,"=IF(F176="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x94BD_7","=T(C2)","=T(D2)","うん‥。\n
忘れ物を取りに行くって、さっき部
屋に戻っていったわ。",,,"=IF(F177="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9573_1","=T(C2)","=T(D2)","なにか‥‥‥恐いわ‥。",,,"=IF(F178="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x959B_1","=T(C4)","=T(D2)","幽霊を見た？\n
[expr]<$01>は！寝ぼけてんじゃないわよっ！",,,"=IF(F179="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x95D4_1","=T(C4)","=T(D2)","ったく、ほんと暗いわね。\n
ここは電気もつかないの？",,,"=IF(F180="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x960D_1","=T(C4)","=T(D2)","へぇ。\n
ちゃんと電気もつくじゃない。",,,"=IF(F181="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x963E_1","=T(C2)","=T(D2)","明るくなって良かった‥。\n
やっぱり明るいと安心するね。",,,"=IF(F182="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x967A_1","=T(C4)","=T(D2)","ふぅん。ダーツの的があるの
ね。\n
ちょっと‥やってみようかな。",,,"=IF(F183="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x96B7_1","=T(C2)","=T(D2)","素子って、ダーツが得意な
の。",,,"=IF(F184="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x96E6_1","=T(C13)","=T(D2)","もとこ？？\n
‥‥なにしてるんでしょうか？",,,"=IF(F185="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x96E6_3","=T(C4)","=T(D2)","あらあら、このおちびさんは
ダーツも知らないのね。",,,"=IF(F186="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x96E6_5","=T(C4)","=T(D2)","この矢を、その的に当てるの
よ。\n
的の中央に当てれば高得点ってわけ",,,"=IF(F187="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x96E6_7","=T(C2)","=T(D2)","素子ってすごいのよ！\n
ほとんど真中に当てるんだもん！",,,"=IF(F188="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x96E6_11","=T(C4)","=T(D2)","ほっほっほ、それほどでもな
いけどね。",,,"=IF(F189="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x97D5_1","=T(C2)","=T(D2)","素子ってすごいのよ！\n
ほとんど真中に当てるんだもん！","=T(F188)","DUPE: F188",,
"string","area-0x2D6-0x97D5_3","=T(C4)","=T(D2)","ほっほっほ、それほどでもな
いけどね。","=T(F189)","DUPE: F189",,
"string","area-0x2D6-0x982E_1","=T(C2)","=T(D2)","素子ってすごいのよ！\n
ほとんど真中に当てるんだもん！","=T(F188)","DUPE: F188",,
"string","area-0x2D6-0x9869_1","=T(C3)","=T(D2)","あれ、篠田さん。\n
お疲れさまです。",,,"=IF(F193="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9869_3","=T(C50)","=T(D2)","‥‥‥‥ああ。",,,"=IF(F194="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x98B0_1","=T(C5)","=T(D2)","ずいぶん広い居間ね。",,,"=IF(F195="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x98B0_3","=T(C12)","=T(D2)","ほんと、うらやましいっ!!",,,"=IF(F196="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x98F2_1","=T(C3)","=T(D2)","あ！ゆ、優子さん‥。そんな
ソファに座ったら、衣装が汚れます
よ。",,,"=IF(F197="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x98F2_3","=T(C5)","=T(D2)","え？あ、あら、いやだ。\n
わたし、何てバカな事してるのかし\n
ら。",,,"=IF(F198="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x98F2_7","=T(C5)","=T(D2)","お風呂でもあればいいんだけ
ど‥探してみようかな。\n
それじゃね。",,,"=IF(F199="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9999_1","=T(C12)","=T(D2)","優子さんって‥‥‥ヌケてる
よね。",,,"=IF(F200="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9999_3","=T(C175)","=T(D175)","あんたには、言われたくない
よ‥。",,,"=IF(F201="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x99E2_1","=T(C3)","=T(D2)","ずいぶん古いオルゴールだね",,,"=IF(F202="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9A12_1","=T(C5)","=T(D2)","でも、きれいな音を出してた
でしょう？\n
なんか、懐かしいわよね。",,,"=IF(F203="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9A53_1","=T(C5)","=T(D2)","ほこりだらけになっちゃった\n
わね。\n
ほんと、わたしってバカよね。",,,"=IF(F204="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9A90_1","=T(C5)","=T(D2)","シャワー室は見つけたんだけ
ど‥‥水が冷たいのよ。",,,"=IF(F205="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9A90_3","=T(C5)","=T(D2)","はぁ、こんな古い館じゃ、お
湯が出ないのも当然かしらね。\n
仕方ないから、あきらめるわ。",,,"=IF(F206="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9B0D_1","=T(C3)","=T(D2)","そっか。\n
ボイラーに火が入ってないから、お
湯が出ないんだ‥。",,,"=IF(F207="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9B40_1","=T(C5)","=T(D2)","‥‥‥やっぱり、この館には
霊がいたわ。",,,"=IF(F208="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9B40_3","=T(C12)","=T(D2)","ガガ～ン!!\n
ゆ、優子さんも見たの?!",,,"=IF(F209="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9B40_7","=T(C5)","=T(D2)","残念ながら、はっきりと見た
わけじゃないけど‥。",,,"=IF(F210="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9B40_9","=T(C5)","=T(D2)","緑色っぽいモノが、二階の廊
下を横切っていったわ。",,,"=IF(F211="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9B40_11","=T(C5)","=T(D2)","鳥肌がたつくらい、強烈な霊
気を感じたし‥。",,,"=IF(F212="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9C24_1","=T(C50)","=T(D2)","あぁ、かんなを‥いや、三原
さんを見なかった？",,,"=IF(F213="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9C24_3","=T(C3)","=T(D2)","え？ええと、一階の応接室に
いたけど‥。",,,"=IF(F214="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9C24_7","=T(C50)","=T(D2)","‥そうか。",,,"=IF(F215="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9C98_1","=T(C12)","=T(D2)","なぁんか、不機嫌そうだった
ねぇ。",,,"=IF(F216="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9CBD_1","=T(C50)","=T(D2)","‥どいてろ。\n
外に出てるんだ。",,,"=IF(F217="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9CEB_1","=T(C4)","=T(D2)","ふん、幽霊なんて出ないじゃ\n
ないの。\n
こけおどしね！",,,"=IF(F218="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9D25_1","=T(C4)","=T(D2)","メイ達は外に出ててよ。",,,"=IF(F219="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9D50_1","=T(C2)","=T(D2)","なにか‥‥‥恐いわ‥。","=T(F178)","DUPE: F178",,
"string","area-0x2D6-0x9D50_3","=T(C4)","=T(D2)","まったく、弱虫なんだから。\n
もう気絶しないでよね。",,,"=IF(F221="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9DA6_1","=T(C2)","=T(D2)","お願い‥‥わたし達だけに
して‥。",,,"=IF(F222="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9DD4_1","=T(C50)","=T(D2)","あぁ、かんなを‥いや、三原
さんを見なかった？","=T(F213)","DUPE: F213",,
"string","area-0x2D6-0x9DD4_3","=T(C3)","=T(D2)","え？ええと、１階のダイニン
グにいたけど‥。",,,"=IF(F224="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9DD4_7","=T(C50)","=T(D2)","‥そうか。","=T(F215)","DUPE: F215",,
"string","area-0x2D6-0x9E46_1","=T(C4)","=T(D2)","いいかげんにしなさいよっ！
今度やったら、本気で怒るわよ!!",,,"=IF(F226="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9E7C_1","=T(C4)","=T(D2)","ひょっとして、あなた‥。\n
わざとやってるんじゃないでしょう
ね！",,,"=IF(F227="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0x9EB9_1","=T(C2)","=T(D2)","素子、遅いわね‥。\n
何やってるのかしら。",,,"=IF(F228="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAA83_1","=T(C4)","=T(D2)","ちょっと待っ‥。",,,"=IF(F229="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAAA1_1","=T(C50)","=T(D2)","これ以上、つきまとうな。",,,"=IF(F230="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAAA1_3","=T(C4)","=T(D2)","な！‥。",,,"=IF(F231="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAADB_1","=T(C50)","=T(D2)","つまらんものを見せたな。\n
忘れろ。",,,"=IF(F232="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAB0B_1","=T(C4)","=T(D2)","かんな‥‥‥。\n
\s<$32>メ\s<$02>[expr]<$01>イ、お願いだから‥外に出てて。",,,"=IF(F233="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAB49_1","=T(C2)","=T(D2)","ご‥ごめんね‥‥変なとこ\n
見せちゃったね‥‥‥‥ぐすん。",,,"=IF(F234="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAB78_1","=T(C3)","=T(D2)","浴室かぁ‥。\n
う～ん、シャワーでも浴びたい気分\n
だぞ。",,,"=IF(F235="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xABB6_1",,,"シャワーを浴びる\n
やめる",,,"=IF(F236="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xABC8_1","=T(C3)","=T(D2)","‥さすがにムリか。\n
水が出ないんだもんね。",,,"=IF(F237="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xABF9_1","=T(C3)","=T(D2)","お?!ちゃんと水が出るよ。",,,"=IF(F238="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAC20_1","=T(C12)","=T(D2)","でもお湯は出ないんだね。こ
れじゃぁシャワーなんか浴びられな
いよ。風邪ひいちゃうもん！",,,"=IF(F239="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAC64_1","=T(C3)","=T(D2)","優子さんの言うとおりだね。\n
お湯が出ないよ。",,,"=IF(F240="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAC64_3","=T(C3)","=T(D2)","これでシャワーなんか浴びた
ら、風邪ひいちゃうよ。",,,"=IF(F241="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xACC5_1","=T(C3)","=T(D2)","他の人達は？",,,"=IF(F242="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xACC5_3","=T(C25)","=T(D2)","スタッフはロケバスまで荷物
を取りに行ってます。",,,"=IF(F243="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xACC5_7","=T(C25)","=T(D2)","他は‥すみません。\n
ぼくも知らないんです。",,,"=IF(F244="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAD40_1","=T(C25)","=T(D2)","え？幽霊を見たんですか？\n
[expr]<$01>しまったぁ‥僕も見たかったのに。",,,"=IF(F245="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAD82_1","=T(C25)","=T(D2)","それにしても、メインスタッ
フ達は遅いですよね。",,,"=IF(F246="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAD82_5","=T(C25)","=T(D2)","いくら道に迷ったからって、
そろそろ到着してもよさそうなんで
すが‥。",,,"=IF(F247="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xADF2_1","=T(C12)","=T(D2)","うひゃぁ!!\n
真っ暗でな～んも見えないよぉ！",,,"=IF(F248="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xADF2_5","=T(C12)","=T(D2)","ねぇねぇ、メイちゃん。\n
行くのやめようよぉ。",,,"=IF(F249="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAE54_1",,,"引き返す\n
このまま進む",,,"=IF(F250="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAE66_1","=T(C12)","=T(D2)","げ～、ほんとにぃ？",,,"=IF(F251="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAE66_3","=T(C12)","=T(D2)","綾華、メイちゃんの服につか
まってるからね。\n
お願いだから一人にしないでね。",,,"=IF(F252="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAECB_1","=T(C3)","=T(D2)","しっかし、荒れはてた部屋だ
よねぇ。",,,"=IF(F253="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAECB_3","=T(C3)","=T(D2)","何だか知らないけど、ジュウ
タンにも黒いシミが残ってるし‥。",,,"=IF(F254="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAF2A_1","=T(C3)","=T(D2)","優子‥さん？",,,"=IF(F255="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAF45_1","=T(C5)","=T(D2)","ここで‥事件が起こったのよ",,,"=IF(F256="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAF45_3","=T(C3)","=T(D2)","事件？",,,"=IF(F257="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAF45_5","=T(C5)","=T(D2)","この床を、ごらんなさい。",,,"=IF(F258="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAFA1_1","=T(C3)","=T(D2)","まさか‥‥‥血？",,,"=IF(F259="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAFBD_1","=T(C5)","=T(D2)","そうよ。",,,"=IF(F260="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAFD6_1","=T(C5)","=T(D2)","あなた達は、何も聞いてない
のね。\n
この館で起こったことを‥。",,,"=IF(F261="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xAFD6_3","=T(C12)","=T(D2)","優子さんは、知ってるの？",,,"=IF(F262="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB02E_1","=T(C5)","=T(D2)","‥‥詳しくは、ないけどね。",,,"=IF(F263="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB051_1","=T(C12)","=T(D2)","またまたぁ。\n
あ、綾華、恐くなっちゃうよ。",,,"=IF(F264="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB086_1","=T(C5)","=T(D2)","ふふふ‥。２０年も前の出来
事だけどね。",,,"=IF(F265="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB0BB_1","=T(C5)","=T(D2)","ここは、怨霊の館‥。\n
あなたたちも気をつけた方がいいわ
よ。",,,"=IF(F266="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB0BB_5","=T(C5)","=T(D2)","いまに‥良くないことが起こ
る‥‥‥。\n
私には、わかるのよ。",,,"=IF(F267="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB123_1","=T(C12)","=T(D2)","うぅわぁ～!!",,,"=IF(F268="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB148_1","=T(C12)","=T(D2)","見て見て！\n
壁がこんなにボロボロになっちゃっ
てるよ！すっごいねぇ～。",,,"=IF(F269="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB181_1","=T(C3)","=T(D2)","綾華！",,,"=IF(F270="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB196_1","=T(C12)","=T(D2)","あたたたたた‥‥‥‥。\n
\s<$01>[2x]ああぁぁっ!![1x]\s<$02>",,,"=IF(F271="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB196_5","=T(C12)","=T(D2)","ペ、ペンダント落としちゃっ
た!!\n
さ、探さなきゃ!!",,,"=IF(F272="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB196_7","=T(C3)","=T(D2)","ふぅ、仕方ないなぁ。\n
手伝ってあげるよ。",,,"=IF(F273="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB221_1","=T(C3)","=T(D2)","あったあった。\n
ペンダントって、これでしょ？",,,"=IF(F274="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB253_1","=T(C12)","=T(D2)","よかったぁぁ。\n
メイちゃん、ありがとうっ!!",,,"=IF(F275="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB27B_1","=T(C3)","=T(D2)","小さな写真だね。\n
綾華のお父さん？",,,"=IF(F276="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB27B_3","=T(C12)","=T(D2)","うん‥。\n
お仕事が忙しくって、あんまり会え\n
ないから‥。",,,"=IF(F277="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB27B_5","=T(C12)","=T(D2)","ね、メイちゃんのパパは？",,,"=IF(F278="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB27B_9","=T(C3)","=T(D2)","刑事だったんだけどね。\n
‥５年前に、死んじゃった。",,,"=IF(F279="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB27B_11","=T(C12)","=T(D2)","あ‥ぅ、え～と‥ごめんね‥",,,"=IF(F280="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB342_1","=T(C5)","=T(D2)","何かが起こる予感がするわ。\s<$3C>
あ\s<$02>なた達も気をつけなさい。",,,"=IF(F281="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB3CE_1","=T(C25)","=T(D2)","これは‥血痕かな？\n
つまり‥あの事件は、この部屋で起
きたわけだ。",,,"=IF(F282="""", ""UNTRANSLATED"", """")",
"string","area-0x2D6-0xB3CE_3","=T(C25)","=T(D2)","ふ～む‥‥どんな儀式をして
たんだろう‥。",,,"=IF(F283="""", ""UNTRANSLATED"", """")",
